Year,Month,Day,Hour,Pressure_hPa,Latitude,Longitude,Height_m,Temperature_K,Specific_Humidity,Vapour_Pressure_hPa,Radio_Refractivity
2026,1,1,6,850.0,19.0,72.75,1515.0047257473245,286.89654541015625,0.007920458912849426,10.77192867865705,278.7234756665195
2026,1,1,6,850.0,19.0,73.0,1515.7312735490714,286.99029541015625,0.008048728108406067,10.94552734617306,279.4026630566828
2026,1,1,6,850.0,18.75,72.5,1514.74979669408,287.01470947265625,0.007713988423347473,10.492436325751157,277.32311211101205
2026,1,1,6,850.0,18.75,72.75,1515.3106406112179,287.14654541015625,0.007786467671394348,10.590557066338224,277.61786059386156
2026,1,1,6,850.0,18.75,73.0,1515.9862026023159,287.25592041015625,0.007910922169685364,10.759020638781486,278.25543262388646
2026,1,1,12,1000.0,19.25,72.5,91.45076897755605,296.01580810546875,0.014008652418851852,22.331831714804462,357.20937889937704
2026,1,1,12,1000.0,19.25,72.75,90.0486591847114,296.65643310546875,0.013882767409086227,22.132831602509178,355.38971000384606
2026,1,1,12,1000.0,19.25,73.0,87.26993250434654,298.87518310546875,0.012234818190336227,19.52495168787046,341.1704679890948
2026,1,1,12,1000.0,19.0,72.5,90.81344634444484,296.30291748046875,0.014031540602445602,22.368010309789994,356.9249356287475
2026,1,1,12,1000.0,19.0,72.75,89.53880107822243,296.43182373046875,0.014161717146635056,22.573757091752576,357.6017741310448
2026,1,1,12,1000.0,19.0,73.0,87.25718605168431,298.12127685546875,0.01277698203921318,20.38349818985823,345.8431256826353
2026,1,1,12,1000.0,18.75,72.5,90.27809533263144,296.60174560546875,0.014018665999174118,22.347659972905657,356.3833993078953
2026,1,1,12,1000.0,18.75,72.75,89.01619651907124,296.39666748046875,0.014148365706205368,22.552656343120237,357.5659668877421
2026,1,1,12,1000.0,18.75,73.0,87.21894669369765,297.48455810546875,0.012996327131986618,20.730683815179386,348.23016682378636
2026,1,1,12,925.0,19.25,72.5,767.6516760151276,292.9050598144531,0.008582547307014465,12.69720890236866,300.26542719458985
2026,1,1,12,925.0,19.25,72.75,767.2947753405853,293.0749816894531,0.00983138382434845,14.53379203007573,308.03492238007186
2026,1,1,12,925.0,19.25,73.0,766.9506211187052,293.3796691894531,0.010414078831672668,15.389776093621558,311.35902789211275
2026,1,1,12,925.0,19.0,72.5,767.3457611512341,292.8288879394531,0.008880093693733215,13.13504275178003,302.26243790060505
2026,1,1,12,925.0,19.0,72.75,766.8104101394207,293.2937316894531,0.009124711155891418,13.494874752206448,303.25324903971375
2026,1,1,12,925.0,19.0,73.0,766.4280165595541,293.4382629394531,0.009824231266975403,14.523281116668597,307.52999810271797
2026,1,1,12,925.0,18.75,72.5,766.9123817607185,292.7566223144531,0.009331181645393372,13.798509810658853,305.2386091044486
2026,1,1,12,925.0,18.75,72.75,766.3515378435807,293.4441223144531,0.008758977055549622,12.956840929599066,300.7372580831549
2026,1,1,12,925.0,18.75,73.0,765.8416797370917,293.4480285644531,0.009479478001594543,14.01654736441803,305.3227119515715
2026,1,1,12,850.0,19.25,72.5,1489.8567712980478,287.9954833984375,0.00725146010518074,9.866073424282192,273.40059239209046
2026,1,1,12,850.0,19.25,72.75,1490.379375857199,288.2200927734375,0.0070421285927295685,9.582478246254514,271.87959857034707
2026,1,1,12,850.0,19.25,73.0,1490.6343049104435,288.0609130859375,0.007881838828325272,10.719655239880726,277.16535972150035
2026,1,1,12,850.0,19.0,72.5,1489.5763493394788,288.2679443359375,0.006864268332719803,9.341462782485042,270.7454912844451
2026,1,1,12,850.0,19.0,72.75,1490.0862074459678,288.4974365234375,0.00658007338643074,8.95624725657997,268.77044274746464
2026,1,1,12,850.0,19.0,73.0,1490.315643593888,288.4447021484375,0.007294375449419022,9.924204792534024,273.16642273789984
2026,1,1,12,850.0,18.75,72.5,1489.5126170761678,288.6204833984375,0.006540972739458084,8.903237433336331,268.4013922038659
2026,1,1,12,850.0,18.75,72.75,1489.9332500140213,288.7435302734375,0.006666380912065506,9.073247862846216,269.03063878099437
2026,1,1,12,850.0,18.75,73.0,1489.9969822773323,288.7689208984375,0.007640082389116287,10.392375175212559,274.90399401218315
2026,1,1,18,1000.0,19.25,72.5,116.85902988979417,295.7348937988281,0.014309268444776535,22.80692601840367,359.6652755991658
2026,1,1,18,1000.0,19.25,72.75,116.97374796375419,295.1294250488281,0.0137394480407238,21.90623434694757,356.746008805915
2026,1,1,18,1000.0,19.25,73.0,117.01198732174086,294.9848937988281,0.0131290964782238,20.940790283393206,352.8283492402606
2026,1,1,18,1000.0,19.0,72.5,116.76980472115861,295.9907531738281,0.014379363507032394,22.917679685674937,359.74189884271453
2026,1,1,18,1000.0,19.0,72.75,116.85902988979417,295.4458312988281,0.014285903424024582,22.770006050524966,359.95466333302204
2026,1,1,18,1000.0,19.0,73.0,116.75705826849638,295.1528625488281,0.01367984339594841,21.81198399584561,356.3066811771431
2026,1,1,18,1000.0,18.75,72.5,116.71881891050971,296.3227844238281,0.014359813183546066,22.88679014769919,359.09838219362507
2026,1,1,18,1000.0,18.75,72.75,116.60410083654969,295.7680969238281,0.014370303601026535,22.903365112203808,360.0251870408465
2026,1,1,18,1000.0,18.75,73.0,116.34917178330521,295.2153625488281,0.013937335461378098,22.219096958790796,357.95387165565893
2026,1,1,18,925.0,19.25,72.5,792.7178739203755,293.0216064453125,0.008462544530630112,12.520582520415275,299.3567517656654
2026,1,1,18,925.0,19.25,72.75,792.6668881097266,292.9200439453125,0.009157296270132065,13.542799387018505,303.9232032514374
2026,1,1,18,925.0,19.25,73.0,792.4756913197932,292.4688720703125,0.009890671819448471,14.620914151382237,309.18426779792236
2026,1,1,18,925.0,19.0,72.5,792.7178739203755,293.0645751953125,0.008409138768911362,12.441968876925678,298.9634737256106
2026,1,1,18,925.0,19.0,72.75,792.5011842251176,292.7462158203125,0.009303685277700424,13.758078084710608,305.0756204600773
2026,1,1,18,925.0,19.0,73.0,792.233508719211,292.3790283203125,0.010083314031362534,14.903953646987551,310.53386296754326
2026,1,1,18,925.0,18.75,72.5,792.6668881097266,292.9688720703125,0.008426304906606674,12.467238101715097,299.18860614193756
2026,1,1,18,925.0,18.75,72.75,792.233508719211,292.6759033203125,0.009354706853628159,13.833101123122379,305.4899862440701
2026,1,1,18,925.0,18.75,73.0,791.8511151393443,292.4298095703125,0.010172005742788315,15.034241767363136,311.03693757420024
2026,1,1,18,850.0,19.25,72.5,1515.6368701340418,288.19921875,0.007015421986579895,9.546291881129592,271.7399016427304
2026,1,1,18,850.0,19.25,72.75,1515.6878559446907,288.216796875,0.007731631398200989,10.516321771942042,276.0763880210827
2026,1,1,18,850.0,19.25,73.0,1515.483912702095,288.408203125,0.007961466908454895,10.82743155340293,277.25695417300784
2026,1,1,18,850.0,19.0,72.5,1515.483912702095,288.173828125,0.007229521870613098,9.836355623851517,273.07046825606363
2026,1,1,18,850.0,19.0,72.75,1515.4074339861218,288.2421875,0.007863715291023254,10.695123648524575,276.8506330352629
2026,1,1,18,850.0,19.0,73.0,1515.3946875334595,288.49609375,0.00802631676197052,10.915197922267549,277.55103026197787
2026,1,1,18,850.0,18.75,72.5,1515.3691946281351,288.212890625,0.007255271077156067,9.871235733027683,273.18409544965266
2026,1,1,18,850.0,18.75,72.75,1515.1652513855395,288.345703125,0.007764533162117004,10.560863539524073,276.1316907163336
2026,1,1,18,850.0,18.75,73.0,1515.305462364824,288.6640625,0.007900908589363098,10.74546703665231,276.601306808789
2026,1,5,0,1000.0,19.25,72.5,124.76120815498922,296.1103515625,0.013059012591838837,20.82988726451911,350.67565259435696
2026,1,5,0,1000.0,19.25,72.75,124.22585714317582,295.8388671875,0.01180063933134079,18.837000357971192,342.58546125963363
2026,1,5,0,1000.0,19.25,73.0,124.50627910174474,296.4208984375,0.011318080127239227,18.071967869208684,338.5077970115631
2026,1,5,0,1000.0,19.0,72.5,124.08564616389134,296.3486328125,0.013951651751995087,22.24172830797218,356.31887305395173
2026,1,5,0,1000.0,19.0,72.75,123.44832353078014,296.3349609375,0.011935584247112274,19.0508576033766,342.78614605835
2026,1,5,0,1000.0,19.0,73.0,123.41008417279347,297.2724609375,0.010913722217082977,17.430569728866207,334.6117343285647
2026,1,5,0,1000.0,18.75,72.5,123.5885345100646,296.7138671875,0.01457010954618454,23.219020511279194,359.9046777281502
2026,1,5,0,1000.0,18.75,72.75,122.76001508702004,296.9990234375,0.012176863849163055,19.43314455246104,343.4557286404507
2026,1,5,0,1000.0,18.75,73.0,122.50508603377556,298.1142578125,0.01082264631986618,17.286060662058357,332.85320666412235
2026,1,5,0,925.0,19.25,72.5,805.9092574458404,295.21014404296875,0.008255574852228165,12.215893459928514,295.4331522943611
2026,1,5,0,925.0,19.25,72.75,805.6543283925959,295.12811279296875,0.009520146995782852,14.076335452172271,303.49696972654783
2026,1,5,0,925.0,19.25,73.0,805.7435535612315,294.83319091796875,0.00986776128411293,14.58724847299191,306.0532325099331
2026,1,5,0,925.0,19.0,72.5,805.488624507987,295.22186279296875,0.008836839348077774,13.071404588207153,299.080667926927
2026,1,5,0,925.0,19.0,72.75,805.2336954547425,295.02264404296875,0.009667012840509415,14.29222063198042,304.552194382273
2026,1,5,0,925.0,19.0,73.0,805.3229206233781,294.90740966796875,0.009965989738702774,14.731582817831933,306.57948340657794
2026,1,5,0,925.0,18.75,72.5,805.0552451174714,295.24334716796875,0.009030912071466446,13.356908986204642,300.27652489626524
2026,1,5,0,925.0,18.75,72.75,804.9022876855247,295.08514404296875,0.009636018425226212,14.246663637465575,304.279568981456
2026,1,5,0,925.0,18.75,73.0,804.8385554222135,294.99530029296875,0.009950730949640274,14.70916307244208,306.37322601875223
2026,1,5,0,850.0,19.25,72.5,1532.2439046463371,288.6610107421875,0.008301250636577606,11.2872109478137,279.02982264042754
2026,1,5,0,850.0,19.25,72.75,1532.2184117410125,288.6434326171875,0.009169094264507294,12.460679159526853,284.3034900515525
2026,1,5,0,850.0,19.25,73.0,1532.0909472143903,288.6824951171875,0.009448044002056122,12.837604000324376,285.94450205909686
2026,1,5,0,850.0,19.0,72.5,1532.0527078564037,288.7215576171875,0.008826248347759247,11.997241857141924,282.1377910901525
2026,1,5,0,850.0,19.0,72.75,1531.9379897824435,288.7508544921875,0.009294502437114716,12.630149981909408,284.9351302846906
2026,1,5,0,850.0,19.0,73.0,1532.0017220457548,288.8426513671875,0.009317867457866669,12.661721555052342,284.9677743112552
2026,1,5,0,850.0,18.75,72.5,1531.912496877119,288.7977294921875,0.008958332240581512,12.175807206384258,282.8478006140864
2026,1,5,0,850.0,18.75,72.75,1531.7722858978348,288.8582763671875,0.00926923006772995,12.596000133779746,284.655501677728
2026,1,5,0,850.0,18.75,73.0,1531.7722858978348,288.9930419921875,0.009080402553081512,12.34080976106887,283.3567924361204
2026,1,5,6,1000.0,19.25,72.5,149.17718760197164,298.00482177734375,0.01225360482931137,19.554710764260975,342.530707168289
2026,1,5,6,1000.0,19.25,72.75,148.42514689490042,299.70404052734375,0.011682353913784027,18.649516013901366,336.3667122659962
2026,1,5,6,1000.0,19.25,73.0,148.38690753691372,300.76263427734375,0.01114114373922348,17.79134743838271,331.3725626620346
2026,1,5,6,1000.0,19.0,72.5,148.75655466411823,298.06927490234375,0.011988960206508636,19.13543684559088,340.67864234738903
2026,1,5,6,1000.0,19.0,72.75,148.33592172626484,299.31146240234375,0.011414848268032074,18.225416416099257,335.14384892943633
2026,1,5,6,1000.0,19.0,73.0,147.50740230322026,300.65911865234375,0.01093371957540512,17.46229717708194,330.15416181597107
2026,1,5,6,1000.0,18.75,72.5,148.61634368483377,298.15521240234375,0.011913619935512543,19.016051497829036,340.0563718174392
2026,1,5,6,1000.0,18.75,72.75,148.19571074698038,299.19818115234375,0.011166892945766449,17.832189307795314,333.66102637632474
2026,1,5,6,1000.0,18.75,73.0,146.16902477368674,300.93060302734375,0.010676704347133636,17.054463091907024,328.11156010766535
2026,1,5,6,925.0,19.25,72.5,830.8748778730504,294.5950927734375,0.009841762483119965,14.549043641857615,306.1870205962502
2026,1,5,6,925.0,19.25,72.75,831.0405817576594,294.5872802734375,0.009728752076625824,14.38296267171995,305.4829593448869
2026,1,5,6,925.0,19.25,73.0,830.9513565890238,294.4075927734375,0.010019145905971527,14.809681969857465,307.5435005824524
2026,1,5,6,925.0,19.0,72.5,830.505230745846,294.5228271484375,0.009525619447231293,14.084380359407428,304.2794313785739
2026,1,5,6,925.0,19.0,72.75,830.5562165564949,294.5853271484375,0.009487472474575043,14.028300389008564,303.96098521175776
2026,1,5,6,925.0,19.0,73.0,830.6709346304549,294.4837646484375,0.010000549256801605,14.782359604720055,307.32995187028723
2026,1,5,6,925.0,18.75,72.5,830.1610765239659,294.4193115234375,0.009230934083461761,13.651095425004502,302.54326868524475
2026,1,5,6,925.0,18.75,72.75,830.2248087872771,294.4466552734375,0.009254775941371918,13.686156578127369,302.66056036973464
2026,1,5,6,925.0,18.75,73.0,830.4287520298726,294.5853271484375,0.009836994111537933,14.542036464213496,306.169125554266
2026,1,5,6,850.0,19.25,72.5,1556.683634319569,288.4412841796875,0.00942683219909668,12.80894647102732,286.1032358426032
2026,1,5,6,850.0,19.25,72.75,1556.849338204178,288.4822998046875,0.009303808212280273,12.642724353681613,285.3093897866976
2026,1,5,6,850.0,19.25,73.0,1556.7728594882046,288.5037841796875,0.009161233901977539,12.45005617249593,284.4205164298396
2026,1,5,6,850.0,19.0,72.5,1556.224762023729,288.5799560546875,0.009070634841918945,12.327607632969046,283.7822783835892
2026,1,5,6,850.0,19.0,72.75,1556.2120155710666,288.5447998046875,0.008886098861694336,12.078157813789076,282.70603625599426
2026,1,5,6,850.0,19.0,73.0,1556.3267336450267,288.4901123046875,0.008865594863891602,12.05043773205292,282.64565242524463
2026,1,5,6,850.0,18.75,72.5,1555.8168755385377,288.7186279296875,0.008786916732788086,11.944063599326487,281.90324455864237
2026,1,5,6,850.0,18.75,72.75,1555.6511716539287,288.6112060546875,0.008718729019165039,11.851864499360591,281.61520367131016
2026,1,5,6,850.0,18.75,73.0,1555.8806078018488,288.4022216796875,0.009060144424438477,12.313428514769557,283.92762803105074
2026,1,5,12,1000.0,19.25,72.5,121.91267472996641,298.2440185546875,0.012798182666301727,20.417059152477197,345.8063369643471
2026,1,5,12,1000.0,19.25,72.75,121.23711273886853,299.0506591796875,0.01321064680814743,21.069826377931236,347.36582738073105
2026,1,5,12,1000.0,19.25,73.0,120.2683823365395,301.4666748046875,0.011179320514202118,17.851900728025996,330.6762763254977
2026,1,5,12,1000.0,19.0,72.5,121.3263379075041,298.7674560546875,0.01185261458158493,18.919373526538045,338.79235683081026
2026,1,5,12,1000.0,19.0,72.75,120.7909868956907,298.9373779296875,0.011882655322551727,18.966981350537612,338.7535809006614
2026,1,5,12,1000.0,19.0,73.0,119.70753841940164,300.8338623046875,0.010781638324260712,17.220988563497876,328.92600378621967
2026,1,5,12,1000.0,18.75,72.5,120.8547191590018,298.9764404296875,0.01209055632352829,19.296410424616987,340.0736439899467
2026,1,5,12,1000.0,18.75,72.75,120.12817135725503,298.7869873046875,0.011714808642864227,18.700959960764088,337.8524752121074
2026,1,5,12,1000.0,18.75,73.0,118.70056865908593,300.3494873046875,0.010904662311077118,17.41619519316426,330.3782540635045
2026,1,5,12,925.0,19.25,72.5,804.8198340698659,295.2747497558594,0.00958232581615448,14.167739772156644,303.70736990770627
2026,1,5,12,925.0,19.25,72.75,804.9218056911637,295.3118591308594,0.01045207679271698,15.445574508351692,309.12698732683526
2026,1,5,12,925.0,19.25,73.0,805.393424439666,295.6517028808594,0.01004628837108612,14.849558823325312,306.15245719306387
2026,1,5,12,925.0,19.0,72.5,804.3737082266881,295.3977966308594,0.008808419108390808,13.029589362606469,298.6904997993284
2026,1,5,12,925.0,19.0,72.75,804.1825114367547,295.4466247558594,0.009538456797599792,14.103252002453162,303.219881519444
2026,1,5,12,925.0,19.0,73.0,804.654130185257,295.5657653808594,0.009656235575675964,14.276379913796816,303.8125823724383
2026,1,5,12,925.0,18.75,72.5,803.7873714042257,295.4876403808594,0.008537575602531433,12.631020190981545,296.88006943698235
2026,1,5,12,925.0,18.75,72.75,803.3284991083857,295.5267028808594,0.009226128458976746,13.64402828898054,301.16011281293567
2026,1,5,12,925.0,18.75,73.0,803.6216675196168,295.5306091308594,0.009561821818351746,14.137599174869932,303.26327856262276
2026,1,5,12,850.0,19.25,72.5,1532.3630043133996,289.32318115234375,0.008539620786905289,11.609649503650376,279.7126126922874
2026,1,5,12,850.0,19.25,72.75,1532.7453978932665,289.13568115234375,0.009306851774454117,12.646836917761549,284.5552445946649
2026,1,5,12,850.0,19.25,73.0,1533.3317347157288,288.99700927734375,0.00952238216996193,12.938030410884576,286.0193543716289
2026,1,5,12,850.0,19.0,72.5,1531.878639112235,289.31536865234375,0.00831550732254982,11.30649829637181,278.3706568865873
2026,1,5,12,850.0,19.0,72.75,1531.980610733533,289.13372802734375,0.009009305387735367,12.244710617462403,282.7633357940594
2026,1,5,12,850.0,19.0,73.0,1532.4522294820351,288.95989990234375,0.009399358183145523,12.771827486783732,285.3210488576387
2026,1,5,12,850.0,18.75,72.5,1531.368781005746,289.30755615234375,0.008246365934610367,11.212956339311454,277.9626693771723
2026,1,5,12,850.0,18.75,72.75,1531.0883590471772,289.15325927734375,0.008876744657754898,12.065511618997766,281.9411017796074
2026,1,5,12,850.0,18.75,73.0,1531.4452597217196,289.05950927734375,0.009297315031290054,12.633950497497734,284.5875765649828
2026,1,5,18,1000.0,19.25,72.5,137.59932573655377,297.09295654296875,0.013033289462327957,20.789179797252046,349.05169735916155
2026,1,5,18,1000.0,19.25,72.75,137.05122827207813,296.78826904296875,0.013204474002122879,21.060059665938244,350.64739994663074
2026,1,5,18,1000.0,19.25,73.0,137.31890377798484,296.79412841796875,0.013260263949632645,21.148328768937766,351.01248892873144
2026,1,5,18,1000.0,19.0,72.5,137.01298891409147,297.06561279296875,0.014722246676683426,23.459317297539712,360.37785245503824
2026,1,5,18,1000.0,19.0,72.75,136.93651019811813,296.84100341796875,0.014105219393968582,22.484465162777283,356.59895222492304
2026,1,5,18,1000.0,19.0,73.0,137.67580445252713,296.84490966796875,0.013792891055345535,21.990735810534815,354.50304433380023
2026,1,5,18,1000.0,18.75,72.5,136.52862371292696,297.31951904296875,0.015456575900316238,24.618552886662776,364.87689571451654
2026,1,5,18,1000.0,18.75,72.75,136.93651019811813,296.97381591796875,0.01481141522526741,23.60013631692323,361.11547877644296
2026,1,5,18,1000.0,18.75,73.0,137.612072189216,296.93475341796875,0.013976950198411942,22.281719414776386,355.59861737657604
2026,1,5,18,925.0,19.25,72.5,818.628673686988,294.8235778808594,0.009955614805221558,14.71633896853844,306.6192130398062
2026,1,5,18,925.0,19.25,72.75,818.4247304443924,294.9329528808594,0.010250300168991089,15.14924467672784,308.3384248889775
2026,1,5,18,925.0,19.25,73.0,818.462969802379,295.0852966308594,0.009919852018356323,14.663791380805318,306.06620815573126
2026,1,5,18,925.0,19.0,72.5,818.3864910864057,295.1087341308594,0.009801596403121948,14.490017856716237,305.29264585993894
2026,1,5,18,925.0,19.0,72.75,818.3227588230945,294.9934997558594,0.01011773943901062,14.954526226947172,307.4271842536219
2026,1,5,18,925.0,19.0,73.0,818.6541665923124,294.9388122558594,0.009953230619430542,14.712835866656611,306.45973003799736
2026,1,5,18,925.0,18.75,72.5,818.1060691278368,295.2571716308594,0.009662359952926636,14.285381716044222,304.23240989480837
2026,1,5,18,925.0,18.75,72.75,818.2717730124457,294.9895935058594,0.009877890348434448,14.602132649628608,305.92159464623643
2026,1,5,18,925.0,18.75,73.0,818.6159272343257,294.8294372558594,0.009879320859909058,14.604234703294233,306.13081536046985
2026,1,5,18,850.0,19.25,72.5,1545.4962321485932,288.7978515625,0.009063255041837692,12.317632924039495,283.4819305764584
2026,1,5,18,850.0,19.25,72.75,1545.5217250539176,288.9072265625,0.008975040167570114,12.198392765027716,282.82090072700896
2026,1,5,18,850.0,19.25,73.0,1545.4070069799575,288.8349609375,0.008890639990568161,12.084297034009413,282.3951764131388
2026,1,5,18,850.0,19.0,72.5,1545.483485695931,288.8994140625,0.009036075323820114,12.280895419515149,283.1987317669972
2026,1,5,18,850.0,19.0,72.75,1545.4070069799575,288.9287109375,0.008927356451749802,12.133933330613763,282.50780314069834
2026,1,5,18,850.0,19.0,73.0,1545.381514074633,288.8369140625,0.008823882788419724,11.994043577244229,281.9893794390903
2026,1,5,18,850.0,18.75,72.5,1545.432499885282,289.0595703125,0.008606921881437302,11.70066953094191,280.4212429722246
2026,1,5,18,850.0,18.75,72.75,1545.2667960006731,289.0283203125,0.00840521976351738,11.427859344094855,279.23909454140136
2026,1,5,18,850.0,18.75,73.0,1545.2795424533354,288.9677734375,0.008241187781095505,11.20595045765278,278.31704321204546
2026,1,15,0,1000.0,19.25,72.5,115.92769240132972,295.9207763671875,0.009319163858890533,14.89820384472665,325.691144059231
2026,1,15,0,1000.0,19.25,72.75,114.99720135698736,295.2723388671875,0.00847945362329483,13.562672174443756,320.8323481958556
2026,1,15,0,1000.0,19.25,73.0,114.47459679783617,294.3016357421875,0.008228637278079987,13.163493921115304,320.3635147772432
2026,1,15,0,1000.0,19.0,72.5,115.18839814692072,296.2703857421875,0.010262824594974518,16.39744885773828,331.60298312041425
