Year,Month,Day,Hour,Pressure_hPa,Latitude,Longitude,Height_m,Temperature_K,Specific_Humidity,Vapour_Pressure_hPa,Radio_Refractivity,Day_of_Year,Month_Sin,Month_Cos,Hour_Sin,Hour_Cos,Season,Predicted_Refractivity
2026,1,1,12,1000.0,19.25,72.5,91.45076897755604,296.01580810546875,0.0140086524188518,22.331831714804466,357.20937889937704,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,361.25213406966276
2026,1,1,12,1000.0,19.25,72.75,90.0486591847114,296.65643310546875,0.0138827674090862,22.13283160250917,355.38971000384606,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,359.1335960955619
2026,1,1,12,1000.0,19.25,73.0,87.26993250434654,298.87518310546875,0.0122348181903362,19.52495168787046,341.1704679890948,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,334.42755468634647
2026,1,1,12,1000.0,19.0,72.5,90.81344634444484,296.30291748046875,0.0140315406024456,22.368010309789994,356.9249356287475,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,362.8104941470413
2026,1,1,12,1000.0,19.0,72.75,89.53880107822243,296.43182373046875,0.014161717146635,22.573757091752576,357.6017741310448,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,361.5027998778537
2026,1,1,12,1000.0,19.0,73.0,87.25718605168431,298.12127685546875,0.0127769820392131,20.38349818985823,345.8431256826353,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,342.0706002560144
2026,1,1,12,1000.0,18.75,72.5,90.27809533263144,296.60174560546875,0.0140186659991741,22.347659972905657,356.3833993078953,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,361.58944382127237
2026,1,1,12,1000.0,18.75,72.75,89.01619651907124,296.39666748046875,0.0141483657062053,22.55265634312024,357.5659668877421,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,361.43158143350087
2026,1,1,12,1000.0,18.75,73.0,87.21894669369765,297.48455810546875,0.0129963271319866,20.730683815179383,348.2301668237864,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,346.8376646584051
2026,1,1,12,925.0,19.25,72.5,767.6516760151276,292.9050598144531,0.0085825473070144,12.69720890236866,300.26542719458985,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,285.5927543426621
2026,1,1,12,925.0,19.25,72.75,767.2947753405853,293.0749816894531,0.0098313838243484,14.53379203007573,308.03492238007186,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,291.1211056768725
2026,1,1,12,925.0,19.25,73.0,766.9506211187052,293.3796691894531,0.0104140788316726,15.389776093621558,311.35902789211275,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,293.21741795996587
2026,1,1,12,925.0,19.0,72.5,767.3457611512341,292.8288879394531,0.0088800936937332,13.13504275178003,302.26243790060505,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,284.86893519594446
2026,1,1,12,925.0,19.0,72.75,766.8104101394207,293.2937316894531,0.0091247111558914,13.494874752206448,303.2532490397137,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,287.1259775213104
2026,1,1,12,925.0,19.0,73.0,766.4280165595541,293.4382629394531,0.0098242312669754,14.523281116668596,307.529998102718,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,290.76251550036534
2026,1,1,12,925.0,18.75,72.5,766.9123817607185,292.7566223144531,0.0093311816453933,13.798509810658851,305.2386091044486,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,284.5329393432839
2026,1,1,12,925.0,18.75,72.75,766.3515378435807,293.4441223144531,0.0087589770555496,12.956840929599066,300.7372580831549,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,285.74790340335034
2026,1,1,12,925.0,18.75,73.0,765.8416797370917,293.4480285644531,0.0094794780015945,14.01654736441803,305.3227119515715,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,289.61437421237144
2026,1,1,12,850.0,19.25,72.5,1489.8567712980478,287.9954833984375,0.0072514601051807,9.866073424282192,273.40059239209046,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,264.07605439100763
2026,1,1,12,850.0,19.25,72.75,1490.379375857199,288.2200927734375,0.0070421285927295,9.582478246254514,271.87959857034707,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,262.4883678336308
2026,1,1,12,850.0,19.25,73.0,1490.6343049104437,288.0609130859375,0.0078818388283252,10.719655239880726,277.16535972150035,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,252.37750073148985
2026,1,1,12,850.0,19.0,72.5,1489.5763493394788,288.2679443359375,0.0068642683327198,9.341462782485042,270.7454912844451,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,263.5951041977359
2026,1,1,12,850.0,19.0,72.75,1490.0862074459678,288.4974365234375,0.0065800733864307,8.95624725657997,268.77044274746464,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,261.4350004599616
2026,1,1,12,850.0,19.0,73.0,1490.315643593888,288.4447021484375,0.007294375449419,9.924204792534024,273.16642273789984,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,251.44382959212948
2026,1,1,12,850.0,18.75,72.5,1489.5126170761678,288.6204833984375,0.006540972739458,8.903237433336331,268.4013922038659,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,262.8651398315462
2026,1,1,12,850.0,18.75,72.75,1489.9332500140213,288.7435302734375,0.0066663809120655,9.073247862846216,269.0306387809944,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,260.6033623486528
2026,1,1,12,850.0,18.75,73.0,1489.9969822773323,288.7689208984375,0.0076400823891162,10.39237517521256,274.90399401218315,1,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0,1,251.28811808505435
2026,1,1,18,1000.0,19.25,72.5,116.85902988979416,295.7348937988281,0.0143092684447765,22.80692601840367,359.6652755991658,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,351.37562813291174
2026,1,1,18,1000.0,19.25,72.75,116.9737479637542,295.1294250488281,0.0137394480407238,21.90623434694757,356.746008805915,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,350.12040252463856
2026,1,1,18,1000.0,19.25,73.0,117.01198732174086,294.9848937988281,0.0131290964782238,20.94079028339321,352.8283492402606,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,344.0765460093851
2026,1,1,18,1000.0,19.0,72.5,116.7698047211586,295.9907531738281,0.0143793635070323,22.917679685674937,359.74189884271453,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,353.7537910642051
2026,1,1,18,1000.0,19.0,72.75,116.85902988979416,295.4458312988281,0.0142859034240245,22.77000605052497,359.95466333302204,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,353.0790994085236
2026,1,1,18,1000.0,19.0,73.0,116.75705826849638,295.1528625488281,0.0136798433959484,21.81198399584561,356.3066811771431,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,348.716100026438
2026,1,1,18,1000.0,18.75,72.5,116.71881891050973,296.3227844238281,0.014359813183546,22.88679014769919,359.09838219362507,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,356.24192762074597
2026,1,1,18,1000.0,18.75,72.75,116.60410083654968,295.7680969238281,0.0143703036010265,22.903365112203808,360.0251870408465,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,355.50931586989986
2026,1,1,18,1000.0,18.75,73.0,116.3491717833052,295.2153625488281,0.013937335461378,22.2190969587908,357.95387165565893,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,350.3335170790443
2026,1,1,18,925.0,19.25,72.5,792.7178739203755,293.0216064453125,0.0084625445306301,12.520582520415276,299.3567517656654,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,287.4935770856979
2026,1,1,18,925.0,19.25,72.75,792.6668881097266,292.9200439453125,0.009157296270132,13.542799387018505,303.9232032514374,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,291.2842013092325
2026,1,1,18,925.0,19.25,73.0,792.4756913197932,292.4688720703125,0.0098906718194484,14.620914151382236,309.1842677979224,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,296.3384549806439
2026,1,1,18,925.0,19.0,72.5,792.7178739203755,293.0645751953125,0.0084091387689113,12.441968876925678,298.9634737256106,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,287.3792868839136
2026,1,1,18,925.0,19.0,72.75,792.5011842251176,292.7462158203125,0.0093036852777004,13.758078084710608,305.0756204600773,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,290.73555610276674
2026,1,1,18,925.0,19.0,73.0,792.233508719211,292.3790283203125,0.0100833140313625,14.903953646987553,310.53386296754326,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,295.79960685929933
2026,1,1,18,925.0,18.75,72.5,792.6668881097266,292.9688720703125,0.0084263049066066,12.467238101715097,299.1886061419376,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,287.1169983445472
2026,1,1,18,925.0,18.75,72.75,792.233508719211,292.6759033203125,0.0093547068536281,13.83310112312238,305.4899862440701,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,290.42643736607664
2026,1,1,18,925.0,18.75,73.0,791.8511151393443,292.4298095703125,0.0101720057427883,15.034241767363136,311.03693757420024,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,295.07489230074077
2026,1,1,18,850.0,19.25,72.5,1515.6368701340418,288.19921875,0.0070154219865798,9.546291881129592,271.7399016427304,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,263.7682681692184
2026,1,1,18,850.0,19.25,72.75,1515.687855944691,288.216796875,0.0077316313982009,10.516321771942042,276.0763880210827,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,262.306924240868
2026,1,1,18,850.0,19.25,73.0,1515.483912702095,288.408203125,0.0079614669084548,10.82743155340293,277.25695417300784,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,252.17945263630978
2026,1,1,18,850.0,19.0,72.5,1515.483912702095,288.173828125,0.007229521870613,9.836355623851516,273.07046825606363,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,263.2526097337322
2026,1,1,18,850.0,19.0,72.75,1515.4074339861218,288.2421875,0.0078637152910232,10.695123648524577,276.8506330352629,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,261.21884862498433
2026,1,1,18,850.0,19.0,73.0,1515.3946875334595,288.49609375,0.0080263167619705,10.915197922267549,277.55103026197787,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,251.24578149694943
2026,1,1,18,850.0,18.75,72.5,1515.3691946281351,288.212890625,0.007255271077156,9.871235733027683,273.18409544965266,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,262.4974610547448
2026,1,1,18,850.0,18.75,72.75,1515.1652513855397,288.345703125,0.007764533162117,10.560863539524073,276.1316907163336,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,260.362026200878
2026,1,1,18,850.0,18.75,73.0,1515.305462364824,288.6640625,0.007900908589363,10.74546703665231,276.601306808789,1,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,1,251.09006998987437
2026,1,5,0,1000.0,19.25,72.5,124.76120815498922,296.1103515625,0.0130590125918388,20.82988726451911,350.67565259435696,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,349.51185033865147
2026,1,5,0,1000.0,19.25,72.75,124.22585714317582,295.8388671875,0.0118006393313407,18.837000357971192,342.58546125963363,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,349.18267146492155
2026,1,5,0,1000.0,19.25,73.0,124.50627910174474,296.4208984375,0.0113180801272392,18.071967869208684,338.5077970115631,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,344.2040168043475
2026,1,5,0,1000.0,19.0,72.5,124.08564616389134,296.3486328125,0.013951651751995,22.24172830797218,356.31887305395173,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,351.3089795590308
2026,1,5,0,1000.0,19.0,72.75,123.44832353078014,296.3349609375,0.0119355842471122,19.0508576033766,342.78614605835,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,351.48381141989626
2026,1,5,0,1000.0,19.0,73.0,123.41008417279347,297.2724609375,0.0109137222170829,17.430569728866207,334.6117343285647,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,345.94024090104165
2026,1,5,0,1000.0,18.75,72.5,123.5885345100646,296.7138671875,0.0145701095461845,23.2190205112792,359.9046777281502,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,352.9191774639117
2026,1,5,0,1000.0,18.75,72.75,122.76001508702004,296.9990234375,0.012176863849163,19.43314455246104,343.4557286404507,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,352.37968536492605
2026,1,5,0,1000.0,18.75,73.0,122.50508603377556,298.1142578125,0.0108226463198661,17.286060662058357,332.85320666412235,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,344.8971129510243
2026,1,5,0,925.0,19.25,72.5,805.9092574458404,295.21014404296875,0.0082555748522281,12.215893459928514,295.4331522943611,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,277.13144385339285
2026,1,5,0,925.0,19.25,72.75,805.6543283925959,295.12811279296875,0.0095201469957828,14.076335452172271,303.49696972654783,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,276.2541736758003
2026,1,5,0,925.0,19.25,73.0,805.7435535612315,294.83319091796875,0.0098677612841129,14.58724847299191,306.0532325099331,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,276.3218652771278
2026,1,5,0,925.0,19.0,72.5,805.488624507987,295.22186279296875,0.0088368393480777,13.071404588207152,299.080667926927,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,275.2547256396364
2026,1,5,0,925.0,19.0,72.75,805.2336954547425,295.02264404296875,0.0096670128405094,14.29222063198042,304.552194382273,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,274.4559221086649
2026,1,5,0,925.0,19.0,73.0,805.3229206233781,294.90740966796875,0.0099659897387027,14.731582817831931,306.57948340657794,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,272.65390564269035
2026,1,5,0,925.0,18.75,72.5,805.0552451174714,295.24334716796875,0.0090309120714664,13.356908986204642,300.27652489626524,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,272.9980123918114
2026,1,5,0,925.0,18.75,72.75,804.9022876855247,295.08514404296875,0.0096360184252262,14.246663637465575,304.279568981456,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,271.58621998462644
2026,1,5,0,925.0,18.75,73.0,804.8385554222135,294.99530029296875,0.0099507309496402,14.70916307244208,306.37322601875223,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,270.4136443822516
2026,1,5,0,850.0,19.25,72.5,1532.2439046463371,288.6610107421875,0.0083012506365776,11.2872109478137,279.02982264042754,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,239.92688680391413
2026,1,5,0,850.0,19.25,72.75,1532.2184117410125,288.6434326171875,0.0091690942645072,12.460679159526851,284.3034900515525,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,240.85608986987427
2026,1,5,0,850.0,19.25,73.0,1532.0909472143903,288.6824951171875,0.0094480440020561,12.837604000324376,285.94450205909686,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,241.46053808059528
2026,1,5,0,850.0,19.0,72.5,1532.0527078564037,288.7215576171875,0.0088262483477592,11.997241857141924,282.1377910901525,5,0.4999999999999999,0.8660254037844387,0.0,1.0,1,242.07181879557663
